area	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
0	0.0	0.0	10.0	0.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1466.0	0.0	0.0	0.0	0.0	0.0	577.0	0.0	18.0	0.0	0.0	36.0	1140.0	1.0	0.0	0.0	0.0	274.0	0.0	0.0	478.0	83.0	404.0	0.0	0.0	2.0	917.0	0.0	591.0	0.0	0.0	0.0
1	0.0	0.0	0.0	0.0	0.0	17.0	1.0	0.0	1646.0	0.0	0.0	25.0	0.0	1.0	58.0	0.0	0.0	0.0	0.0	21.0	2145.0	1460.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	352.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	271.0	15.0	0.0	0.0	0.0	0.0	1836.0	146.0	0.0
2	10.0	0.0	0.0	303.0	0.0	0.0	451.0	0.0	0.0	0.0	1.0	1342.0	0.0	1393.0	0.0	0.0	727.0	0.0	0.0	10.0	1.0	0.0	76.0	0.0	0.0	0.0	0.0	1693.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	553.0	438.0	0.0	164.0	1.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0
3	0.0	0.0	306.0	0.0	0.0	0.0	0.0	211.0	0.0	0.0	1584.0	1089.0	0.0	8.0	0.0	14.0	12.0	1153.0	0.0	430.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	8.0	227.0	0.0	2.0	0.0	0.0	0.0	0.0	145.0	2616.0	0.0	0.0	140.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0
4	18.0	0.0	0.0	0.0	0.0	89.0	2.0	0.0	0.0	276.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	487.0	0.0	1521.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	5.0	875.0	0.0	0.0	0.0	223.0	0.0	0.0	2698.0	2109.0	79.0	0.0	1.0	0.0	0.0
5	0.0	16.0	0.0	0.0	95.0	0.0	2056.0	0.0	4.0	1435.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	1197.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1752.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2285.0	37.0	79.0	0.0	1981.0	11.0	0.0
6	0.0	0.0	529.0	0.0	4.0	2067.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	429.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	673.0	2072.0	0.0	0.0	0.0	0.0	865.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1319.0	0.0	19.0	0.0	0.0	0.0	972.0	0.0	0.0
7	0.0	0.0	0.0	213.0	0.0	0.0	0.0	0.0	8.0	0.0	1460.0	0.0	0.0	0.0	0.0	1474.0	0.0	808.0	39.0	14.0	31.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	1571.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	302.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	0.0	1499.0	0.0	1.0	1.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	5.0	1.0	2633.0	45.0	0.0	0.0	0.0	0.0	2981.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	582.0	1772.0	1432.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	19.0	1.0	0.0	1.0	0.0	77.0	1085.0	0.0
9	0.0	0.0	0.0	0.0	293.0	1365.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	1190.0	0.0	0.0	0.0	583.0	16.0	0.0	0.0	0.0	0.0	0.0	2173.0	0.0	2019.0	0.0	3.0	1.0	0.0
10	0.0	0.0	2.0	1566.0	0.0	0.0	0.0	1476.0	0.0	0.0	0.0	195.0	0.0	0.0	0.0	69.0	0.0	450.0	2.0	572.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	388.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	1227.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.0	20.0	1374.0	1114.0	0.0	0.0	1.0	0.0	1.0	0.0	190.0	0.0	0.0	1521.0	0.0	0.0	15.0	0.0	0.0	2101.0	265.0	30.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	75.0	265.0	0.0	865.0	532.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	34.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	568.0	0.0	1149.0	0.0	0.0	0.0	0.0	0.0	11.0	1757.0	0.0	95.0	1226.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	432.0
13	0.0	0.0	1401.0	3.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	1609.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	9.0	8.0	4.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	1787.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	2751.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213.0	7.0	1368.0	0.0	0.0	326.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2877.0	0.0
15	0.0	0.0	0.0	20.0	0.0	0.0	0.0	1499.0	76.0	0.0	72.0	0.0	32.0	0.0	0.0	0.0	0.0	893.0	996.0	0.0	0.0	0.0	0.0	725.0	0.0	7.0	7.0	0.0	0.0	54.0	0.0	1366.0	337.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
16	1433.0	0.0	741.0	17.0	2.0	0.0	6.0	0.0	0.0	0.0	0.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1270.0	1.0	0.0	0.0	1.0	1161.0	49.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1051.0	165.0	11.0	0.0	0.0	0.0	170.0	0.0	238.0	0.0	0.0	0.0
17	0.0	0.0	0.0	1206.0	0.0	0.0	0.0	821.0	0.0	0.0	478.0	0.0	0.0	0.0	0.0	898.0	0.0	0.0	591.0	2.0	0.0	0.0	0.0	9.0	0.0	0.0	75.0	0.0	12.0	1506.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	494.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	1.0	0.0	17.0
18	0.0	0.0	0.0	1.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	1102.0	0.0	620.0	0.0	0.0	0.0	0.0	0.0	967.0	0.0	107.0	217.0	0.0	0.0	570.0	0.0	10.0	11.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	640.0
19	0.0	23.0	14.0	461.0	0.0	0.0	0.0	9.0	1.0	0.0	567.0	1918.0	0.0	65.0	0.0	0.0	0.0	1.0	0.0	0.0	554.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	217.0	1607.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.0	2002.0	0.0	0.0	0.0	0.0	0.0	11.0	3165.0	0.0	28.0	259.0	1.0	8.0	5.0	1.0	0.0	0.0	0.0	527.0	0.0	249.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2060.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	500.0	1636.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
21	0.0	1527.0	0.0	0.0	0.0	11.0	607.0	0.0	3.0	0.0	0.0	34.0	1.0	9.0	0.0	0.0	0.0	0.0	0.0	13.0	248.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2288.0	3.0	0.0	0.0	0.0	0.0	1936.0	0.0	0.0
22	617.0	0.0	77.0	0.0	460.0	1217.0	1917.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1226.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1336.0	18.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	16.0	1.0	26.0	0.0	0.0	693.0	1696.0	1.0	2.0	0.0	0.0	0.0
23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	4.0	0.0	0.0	0.0	572.0	0.0	0.0	775.0	0.0	8.0	1029.0	0.0	0.0	0.0	0.0	0.0	0.0	761.0	11.0	0.0	0.0	9.0	0.0	123.0	517.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	331.0
24	9.0	0.0	0.0	0.0	1549.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	907.0	0.0	37.0	0.0	1.0	0.0	0.0	470.0	2586.0	5.0	0.0	0.0	1951.0	0.0	0.0	83.0	541.0	8.0	2.0	0.0	0.0	203.0
25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1208.0	0.0	0.0	6.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	739.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	43.0	0.0	25.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1222.0
26	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	92.0	224.0	0.0	0.0	0.0	0.0	3.0	1001.0	4.0	0.0	0.0	454.0	1851.0	0.0	0.0	0.0	1081.0	287.0	1.0	0.0	106.0	406.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	1683.0
27	45.0	0.0	1631.0	1.0	0.0	1.0	783.0	0.0	0.0	0.0	0.0	20.0	0.0	131.0	0.0	0.0	1290.0	0.0	0.0	0.0	0.0	0.0	1360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	8.0	0.0	22.0	0.0	0.0	2.0	0.0	7.0	0.0	0.0	0.0
28	1119.0	0.0	0.0	5.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	10.0	0.0	0.0	0.0	0.0	15.0	0.0	35.0	0.0	410.0	0.0	0.0	470.0	0.0	0.0	0.0	1627.0	0.0	0.0	83.0	706.0	595.0	0.0	0.0	0.0	176.0	0.0	953.0	0.0	0.0	0.0
29	2.0	0.0	0.0	220.0	0.0	0.0	0.0	11.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	59.0	0.0	1602.0	512.0	0.0	0.0	0.0	0.0	14.0	0.0	1.0	1811.0	0.0	454.0	0.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0	1194.0	4.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	1.0	229.0
30	0.0	319.0	0.0	0.0	0.0	1712.0	0.0	0.0	582.0	1138.0	0.0	0.0	0.0	0.0	211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	69.0	729.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	2235.0	0.0	764.0	3405.0	0.0
31	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1601.0	1986.0	0.0	386.0	3.0	6.0	0.0	3.0	1355.0	0.0	6.0	11.0	26.0	2149.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	531.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1055.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1631.0	0.0	0.0	0.0	1641.0	0.0	1481.0	361.0	0.0	0.0	9.0	0.0	10.0	0.0	0.0	443.0	0.0	52.0	0.0	0.0	0.0	0.0	4.0	563.0	0.0	0.0	0.0	905.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	311.0	1.0
33	230.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	510.0	0.0	1063.0	0.0	1610.0	195.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	94.0	1580.0	0.0	0.0	0.0	144.0	0.0	110.0	0.0	0.0	4.0
34	0.0	0.0	0.0	0.0	940.0	1.0	0.0	0.0	0.0	603.0	0.0	0.0	83.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2615.0	24.0	304.0	0.0	0.0	0.0	86.0	0.0	5.0	7.0	0.0	2542.0	0.0	0.0	30.0	0.0	0.0	414.0	8.0	1436.0	0.0	0.0	6.0	1139.0
35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	24.0	0.0	0.0	1127.0	0.0	308.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	83.0	1.0	0.0	1.0	0.0	738.0	0.0	883.0	0.0	2660.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	912.0	0.0	0.0	1163.0	331.0
