area	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
0	0.0	0.0	14.0	4.0	38.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	844.0	0.0	0.0	0.0	0.0	0.0	457.0	0.0	28.0	0.0	4.0	51.0	839.0	6.0	0.0	0.0	0.0	210.0	0.0	0.0	288.0	94.0	296.0	0.0	0.0	5.0	718.0	0.0	348.0	0.0	0.0	0.0
1	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	1341.0	0.0	0.0	25.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	41.0	1568.0	787.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	270.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	220.0	21.0	0.0	0.0	0.0	0.0	1192.0	140.0	0.0
2	20.0	0.0	0.0	249.0	0.0	0.0	296.0	0.0	0.0	0.0	1.0	875.0	0.0	725.0	0.0	0.0	577.0	0.0	0.0	28.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	946.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	375.0	342.0	0.0	128.0	6.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0
3	2.0	0.0	227.0	0.0	0.0	0.0	0.0	179.0	0.0	0.0	1130.0	656.0	0.0	8.0	0.0	42.0	21.0	852.0	4.0	353.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	11.0	167.0	0.0	8.0	0.0	0.0	0.0	0.0	140.0	1664.0	0.0	0.0	136.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0
4	28.0	0.0	0.0	0.0	0.0	97.0	1.0	0.0	0.0	219.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	313.0	0.0	1098.0	0.0	0.0	1.0	7.0	0.0	2.0	0.0	0.0	9.0	600.0	4.0	0.0	0.0	206.0	0.0	0.0	1917.0	1513.0	94.0	0.0	1.0	0.0	0.0
5	0.0	31.0	0.0	0.0	118.0	0.0	1278.0	0.0	17.0	1041.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	22.0	846.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1349.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1670.0	54.0	112.0	0.0	1225.0	23.0	0.0
6	2.0	1.0	343.0	1.0	2.0	1346.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	263.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	419.0	1317.0	0.0	0.0	0.0	0.0	532.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	898.0	0.0	46.0	6.0	0.0	0.0	645.0	1.0	0.0
7	0.0	0.0	0.0	214.0	0.0	0.0	0.0	0.0	28.0	0.0	985.0	4.0	1.0	0.0	0.0	993.0	0.0	611.0	37.0	24.0	47.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	1042.0	5.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	0.0	1029.0	0.0	0.0	0.0	21.0	0.0	7.0	0.0	1.0	0.0	0.0	5.0	0.0	1878.0	52.0	0.0	0.0	0.0	1.0	2234.0	5.0	0.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0	412.0	1388.0	1010.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	41.0	1.0	0.0	1.0	0.0	106.0	730.0	0.0
9	0.0	0.0	0.0	0.0	257.0	932.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	837.0	0.0	0.0	0.0	436.0	21.0	0.0	0.0	0.0	0.0	0.0	1382.0	0.0	1411.0	0.0	3.0	16.0	0.0
10	0.0	0.0	9.0	1008.0	0.0	0.0	0.0	1013.0	1.0	0.0	0.0	147.0	0.0	0.0	0.0	100.0	0.0	421.0	2.0	406.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	308.0	0.0	0.0	0.0	0.0	2.0	81.0	0.0	1.0	705.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.0	23.0	927.0	743.0	0.0	0.0	6.0	6.0	1.0	0.0	205.0	0.0	0.0	842.0	0.0	0.0	28.0	2.0	0.0	1186.0	253.0	29.0	1.0	0.0	0.0	0.0	0.0	25.0	0.0	1.0	0.0	10.0	0.0	0.0	0.0	0.0	75.0	206.0	0.0	589.0	507.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
