area	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
0	0.0	0.0	10.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1392.0	0.0	0.0	0.0	0.0	0.0	541.0	0.0	17.0	0.0	0.0	32.0	1146.0	1.0	0.0	0.0	0.0	270.0	0.0	0.0	460.0	85.0	419.0	0.0	0.0	3.0	899.0	0.0	609.0	0.0	0.0	0.0
1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	111.0	0.0	0.0	23.0	0.0	1.0	87.0	0.0	0.0	0.0	0.0	21.0	2384.0	1403.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	456.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	283.0	21.0	0.0	0.0	0.0	0.0	1839.0	215.0	0.0
2	10.0	0.0	0.0	331.0	0.0	0.0	450.0	0.0	0.0	0.0	0.0	1351.0	0.0	1383.0	0.0	0.0	709.0	0.0	0.0	10.0	1.0	0.0	83.0	0.0	0.0	0.0	0.0	1610.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	528.0	469.0	0.0	139.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0
3	0.0	0.0	310.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	1569.0	1053.0	0.0	5.0	0.0	17.0	14.0	1200.0	0.0	425.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	4.0	235.0	0.0	0.0	0.0	1.0	0.0	0.0	139.0	2643.0	0.0	0.0	136.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0
4	17.0	0.0	0.0	0.0	0.0	8.0	1.0	0.0	0.0	285.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	479.0	0.0	1500.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	880.0	0.0	0.0	0.0	219.0	0.0	0.0	2697.0	2053.0	82.0	0.0	1.0	0.0	0.0
5	0.0	0.0	0.0	0.0	8.0	0.0	16.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	2.0	1.0	0.0	0.0	0.0	0.0
6	0.0	0.0	522.0	0.0	4.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	413.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	657.0	2245.0	0.0	0.0	0.0	0.0	839.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1309.0	0.0	33.0	0.0	0.0	0.0	1115.0	0.0	0.0
7	0.0	0.0	0.0	206.0	0.0	0.0	0.0	0.0	0.0	0.0	1488.0	0.0	0.0	0.0	0.0	1493.0	0.0	830.0	32.0	12.0	34.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	1570.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	296.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	1.0	0.0	0.0	0.0	0.0	110.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	20.0	0.0
9	0.0	1.0	0.0	0.0	293.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	1364.0	0.0	0.0	0.0	577.0	15.0	0.0	0.0	0.0	0.0	0.0	2359.0	0.0	2081.0	0.0	4.0	1.0	0.0
10	0.0	0.0	2.0	1607.0	0.0	0.0	0.0	1476.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	77.0	0.0	470.0	2.0	562.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	394.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	1227.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.0	19.0	1344.0	1136.0	0.0	0.0	1.0	0.0	0.0	0.0	206.0	0.0	0.0	1459.0	0.0	0.0	19.0	0.0	0.0	2080.0	279.0	25.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	79.0	260.0	0.0	833.0	529.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
